Ano,Vendedor,Cargo,Região,Venda
2015,Michel Duarte,Surpevisor,Austrália,"R$ 5.696,00"
2015,Michele Blanc,Temporário,Turquia,"R$ 35.818,00"
2015,Michelle Natalucci,Temporário,França,"R$ 35.875,00"
2015,Miguel Sttellet,Temporário,Coreia do Sul,"R$ 22.616,00"
2015,Milena Hamad,Temporário,Alemanha,"R$ 32.545,00"
2015,Millena Lobato,Surpevisor,Canadá,"R$ 32.216,00"
2015,Mirian Correa,Surpevisor,França,"R$ 28.503,00"
2015,Mônica Pinheiro,Gerente,Coreia do Sul,"R$ 17.798,00"
2015,Monique Vilaça,Vendedor,Austrália,"R$ 46.850,00"
2015,Morgana Gitirana,Vendedor,Arábia Saudita,"R$ 12.874,00"
2015,Murillo Filiphe,Gerente,Reino Unido,"R$ 48.215,00"
2015,Murilo Ban,Surpevisor,Itália,"R$ 43.253,00"
2015,Mylena Tonon,Temporário,Austrália,"R$ 22.614,00"
2015,Mylla Heluy,Surpevisor,Brasil,"R$ 33.754,00"
2015,Myllena Van,Gerente,Arábia Saudita,"R$ 15.316,00"
2015,Naiara Fejo,Temporário,Indonésia,"R$ 1.790,00"
2015,Natali Giannini,Vendedor,Coreia do Sul,"R$ 4.083,00"
2015,Natalia Gramacho,Temporário,Brasil,"R$ 49.326,00"
2015,Natália Milagre,Temporário,Turquia,"R$ 49.988,00"
2015,Nathália Benévolo,Gerente,Austrália,"R$ 37.451,00"
2015,Nathalia Ébani,Surpevisor,França,"R$ 7.321,00"
2015,Nathalie Cristian,Vendedor,Turquia,"R$ 11.595,00"
2015,Nathalya Abramovitz,Vendedor,China,"R$ 2.415,00"
2015,Nathan Lempee,Surpevisor,China,"R$ 49.154,00"
2015,Nattalya Magalhaes,Temporário,Coreia do Sul,"R$ 38.233,00"
2015,Nayne Buarque,Surpevisor,Canadá,"R$ 20.201,00"
2015,Neilton Franca,Gerente,Reino Unido,"R$ 23.457,00"
2015,Nélio Iglesias,Temporário,Rússia,"R$ 41.335,00"
2015,Nicholas Valiate,Vendedor,Reino Unido,"R$ 33.478,00"
2015,Nickole Loyola,Surpevisor,Coreia do Sul,"R$ 30.527,00"
2015,Nicolas Velez,Gerente,Rússia,"R$ 1.013,00"
2015,Nicole Mollica,Surpevisor,Índia,"R$ 13.869,00"
2015,Nina Lacoste,Temporário,Índia,"R$ 28.183,00"
2015,Nivea Capitulo,Temporário,Coreia do Sul,"R$ 33.200,00"
2015,Norbertho Simone,Gerente,França,"R$ 40.732,00"
2015,Norman Tâmara,Temporário,Japão,"R$ 33.939,00"
2015,Nuno Boaventura,Surpevisor,Austrália,"R$ 16.195,00"
2015,Ohana Coelli,Gerente,Indonésia,"R$ 39.107,00"
2015,Olívia Ellen,Surpevisor,Índia,"R$ 43.126,00"
2015,Pablo Scaldini,Vendedor,França,"R$ 15.785,00"
2015,Paloma Stutz,Vendedor,Países Baixos,"R$ 38.138,00"
2015,Pâmella Rafael,Gerente,Japão,"R$ 49.590,00"
2015,Paola Lourenço,Surpevisor,Alemanha,"R$ 36.752,00"
2015,Patricia Liberbaum,Surpevisor,Itália,"R$ 13.809,00"
2015,Patrícia Loures,Vendedor,Japão,"R$ 32.655,00"
2015,Patrick Leme,Surpevisor,França,"R$ 32.208,00"
2015,Paula Kalume,Surpevisor,Estados Unidos,"R$ 34.054,00"
2015,Paulo Matsuoka,Temporário,Austrália,"R$ 20.166,00"
2015,Pedro Cister,Vendedor,Turquia,"R$ 46.893,00"
2015,Philipe Kuszer,Temporário,Estados Unidos,"R$ 33.929,00"
2015,Pietro Varella,Vendedor,Coreia do Sul,"R$ 3.425,00"
2015,Platini Malher,Gerente,México,"R$ 37.506,00"
2015,Poline Dobbs,Gerente,França,"R$ 41.447,00"
2015,Priscila Alice,Surpevisor,Índia,"R$ 38.143,00"
2015,Priscilla D'Alessandro,Temporário,França,"R$ 36.366,00"
2015,Rachel Iure,Surpevisor,Brasil,"R$ 17.105,00"
2015,Rafael Patrocinio,Vendedor,Canadá,"R$ 21.491,00"
2015,Rafaela Guimaraes,Vendedor,Estados Unidos,"R$ 44.398,00"
2015,Rafaella Osório,Vendedor,México,"R$ 44.480,00"
2015,Raffael Lopez,Vendedor,China,"R$ 40.839,00"
2015,Raiam Faria,Vendedor,Estados Unidos,"R$ 42.620,00"
2015,Raiane Vaz,Vendedor,Índia,"R$ 46.051,00"
2015,Raianne Victor,Vendedor,Estados Unidos,"R$ 23.734,00"
2015,Raísa Magalhães,Vendedor,Países Baixos,"R$ 13.008,00"
2015,Raissa Donati,Temporário,Turquia,"R$ 47.839,00"
2015,Raíssa Veronese,Gerente,Indonésia,"R$ 13.479,00"
2015,Raíza Nathan,Surpevisor,Alemanha,"R$ 11.527,00"
2015,Raiza Russo,Vendedor,Alemanha,"R$ 32.451,00"
2015,Ramon Fialho,Gerente,Coreia do Sul,"R$ 32.494,00"
2015,Raphael Boiteux,Gerente,Estados Unidos,"R$ 3.049,00"
2015,Raquel Kelly,Surpevisor,Coreia do Sul,"R$ 20.038,00"
2015,Raul Póvoa,Temporário,México,"R$ 13.387,00"
2015,Ravena Fuchs,Temporário,Brasil,"R$ 39.352,00"
2015,Rayane Jakobsson,Temporário,Alemanha,"R$ 35.241,00"
2015,Rebeca Rijo,Surpevisor,Arábia Saudita,"R$ 18.720,00"
2015,Rebecca Mac,Surpevisor,França,"R$ 14.675,00"
2015,Reila Yumi,Gerente,Japão,"R$ 15.668,00"
2015,Reinaldo Papa,Vendedor,Alemanha,"R$ 16.888,00"
2015,Renan El,Temporário,Alemanha,"R$ 28.488,00"
2015,Renata Baumeier,Surpevisor,México,"R$ 44.427,00"
2015,Renato Heloisa,Gerente,Japão,"R$ 14.436,00"
2015,Rene Thury,Vendedor,Alemanha,"R$ 6.444,00"
2015,Rhanna Ognibene,Surpevisor,França,"R$ 18.499,00"
2015,Rhuan Guimãraes,Gerente,Canadá,"R$ 36.207,00"
2015,Ricardo Scandiuzzi,Vendedor,Itália,"R$ 18.722,00"
2015,Rilson Goldoni,Vendedor,Reino Unido,"R$ 4.423,00"
2015,Roberta Orlando,Temporário,Reino Unido,"R$ 43.121,00"
2015,Roberto Hashimoto,Temporário,Estados Unidos,"R$ 26.768,00"
2015,Rodney Fioretti,Surpevisor,Reino Unido,"R$ 27.748,00"
2015,Rodolfo Kalaf,Gerente,França,"R$ 20.004,00"
2015,Rodrigo Beneton,Surpevisor,Turquia,"R$ 28.699,00"
2015,Roger Abrantes,Vendedor,França,"R$ 28.126,00"
2015,Rogério Ferrari,Temporário,Itália,"R$ 26.398,00"
2015,Rojane Piccinini,Temporário,Rússia,"R$ 42.437,00"
2015,Román Leonardo,Temporário,Reino Unido,"R$ 27.958,00"
2015,Rômulo Sanches,Surpevisor,China,"R$ 5.450,00"
2015,Rosana Jalles,Gerente,Canadá,"R$ 1.001,00"
2015,Ruan Melhoranse,Vendedor,México,"R$ 15.648,00"
2015,Rubens Limeira,Temporário,França,"R$ 5.196,00"
2015,Rubyson Nogueira,Temporário,Espanha,"R$ 43.819,00"
2015,Sabrina Abraão,Vendedor,Índia,"R$ 38.742,00"
2015,Samantha Quiza,Gerente,Países Baixos,"R$ 48.543,00"
2015,Samara Laurentino,Vendedor,Alemanha,"R$ 27.518,00"
2015,Samir Rennó,Surpevisor,Itália,"R$ 36.364,00"
2015,Samuel Barcelos,Surpevisor,Itália,"R$ 28.565,00"
2015,Sandra Espinosa,Surpevisor,Alemanha,"R$ 22.061,00"
2015,Sandro Espinati,Vendedor,Japão,"R$ 25.159,00"
2015,Sandy Rust,Gerente,México,"R$ 7.480,00"
2015,Sara Rodrigo,Surpevisor,Indonésia,"R$ 37.980,00"
2015,Sarah Leticia,Temporário,Canadá,"R$ 38.959,00"
2015,Saranna Helal,Surpevisor,Arábia Saudita,"R$ 14.929,00"
2015,Sawlo Levis,Surpevisor,Austrália,"R$ 23.168,00"
2015,Sebastião Perim,Gerente,França,"R$ 8.039,00"
2015,Sergio Filgueiras,Vendedor,Indonésia,"R$ 35.130,00"
2015,Silvana Jose,Gerente,México,"R$ 28.313,00"
2015,Silvio Lago,Gerente,Alemanha,"R$ 10.178,00"
2015,Simone Titonelli,Gerente,México,"R$ 2.156,00"
2015,Sofia Li,Temporário,China,"R$ 30.749,00"
2015,Soraia Palha,Temporário,Canadá,"R$ 46.690,00"
2015,Stefan Blanco,Vendedor,Brasil,"R$ 41.000,00"
2015,Stela Lerner,Gerente,Canadá,"R$ 3.114,00"
2015,Stella Penalva,Temporário,Japão,"R$ 4.320,00"
2015,Stephane Palladino,Gerente,Estados Unidos,"R$ 33.048,00"
2015,Stephanie Velucci,Vendedor,Espanha,"R$ 9.506,00"
2015,Sthefeson Fuentes,Temporário,Reino Unido,"R$ 17.838,00"
2015,Suelen Rianelli,Vendedor,China,"R$ 3.918,00"
2015,Suellen Sequerra,Gerente,Alemanha,"R$ 20.061,00"
2015,Suely Halinck,Vendedor,Indonésia,"R$ 39.528,00"
2015,Sylvia Yosef,Vendedor,Canadá,"R$ 36.311,00"
2015,Sylvio Couto,Temporário,Arábia Saudita,"R$ 19.802,00"
2015,Tácio Gracio,Surpevisor,Turquia,"R$ 30.029,00"
2015,Tadeu Portugal,Surpevisor,Espanha,"R$ 48.902,00"
2015,Taila Carelli,Temporário,Reino Unido,"R$ 6.535,00"
2015,Tainá Baruki,Vendedor,Estados Unidos,"R$ 15.382,00"
2015,Tainah Oneto,Gerente,Rússia,"R$ 18.214,00"
2015,Tainara Cisneiros,Temporário,França,"R$ 2.705,00"
2015,Taís Rayol,Vendedor,Índia,"R$ 40.135,00"
2015,Taiza Penna,Vendedor,Rússia,"R$ 5.289,00"
2015,Talissa Octavio,Gerente,Índia,"R$ 13.456,00"
2015,Talita Garambone,Surpevisor,México,"R$ 1.005,00"
2015,Talline Terumi,Gerente,Países Baixos,"R$ 2.365,00"
2015,Tatiana Brotas,Vendedor,Índia,"R$ 46.527,00"
2015,Tatiane Catarina,Surpevisor,Austrália,"R$ 19.151,00"
2015,Tayane Folly,Surpevisor,Turquia,"R$ 25.408,00"
2015,Tayla Torquato,Gerente,Rússia,"R$ 22.747,00"
2015,Tayna Tribuzy,Vendedor,Índia,"R$ 16.331,00"
2015,Taynná Clemente,Gerente,França,"R$ 27.595,00"
2015,Teresa Lisboa,Temporário,Austrália,"R$ 29.139,00"
2015,Thadeu Bomfim,Temporário,França,"R$ 9.799,00"
2015,Thaina Blumgrund,Vendedor,Coreia do Sul,"R$ 5.430,00"
2015,Thainá Calassara,Temporário,Coreia do Sul,"R$ 10.665,00"
2015,Thais Goncalves,Temporário,Indonésia,"R$ 28.678,00"
2015,Thaís Mofati,Gerente,Rússia,"R$ 11.508,00"
2015,Thaisa Kubrusly,Gerente,Rússia,"R$ 37.496,00"
2015,Thaiz Peron,Gerente,México,"R$ 17.946,00"
2015,Thales Brum,Gerente,Países Baixos,"R$ 11.241,00"
2015,Thalita Trinta,Temporário,Turquia,"R$ 44.037,00"
2015,Thalles Ferman,Surpevisor,Estados Unidos,"R$ 11.571,00"
2015,Thamara Rosolia,Gerente,Brasil,"R$ 46.880,00"
2015,Thamires Hippertt,Surpevisor,México,"R$ 12.593,00"
2015,Thamirez Gameiro,Surpevisor,Reino Unido,"R$ 40.131,00"
2015,Thamiris Cerqueira,Temporário,China,"R$ 34.501,00"
2015,Thárcila Raul,Vendedor,Coreia do Sul,"R$ 48.437,00"
2015,Thauan Bom,Surpevisor,Itália,"R$ 39.945,00"
2015,Thayane Lucca,Vendedor,Austrália,"R$ 4.952,00"
2015,Thayli Rotava,Surpevisor,México,"R$ 6.659,00"
2015,Thayná Candreva,Temporário,Coreia do Sul,"R$ 26.757,00"
2015,Thayna Queiroz,Surpevisor,França,"R$ 31.435,00"
2015,Thays Emmerick,Surpevisor,Turquia,"R$ 43.962,00"
2015,Thayssa Smolarek,Temporário,Indonésia,"R$ 44.217,00"
2015,Thayza Serpa,Gerente,Indonésia,"R$ 31.185,00"
2015,Thiago Zozimo,Surpevisor,Rússia,"R$ 5.660,00"
2015,Thomas Vasconcelos,Temporário,Indonésia,"R$ 7.103,00"
2015,Thomáz Kopschitz,Temporário,Rússia,"R$ 10.610,00"
2015,Thomaz Willkomm,Temporário,Indonésia,"R$ 41.335,00"
2015,Thuany Nemitz,Gerente,China,"R$ 6.953,00"
2015,Tiago Vitória,Temporário,Japão,"R$ 32.674,00"
2015,Tomas Garrido,Surpevisor,Indonésia,"R$ 32.055,00"
2015,Ulisses Lins,Vendedor,China,"R$ 40.612,00"
2015,Ully Bakman,Surpevisor,Itália,"R$ 28.198,00"
2015,Ursula Kuhlmann,Surpevisor,Japão,"R$ 30.457,00"
2015,Valentina Orenstein,Vendedor,Canadá,"R$ 48.764,00"
2015,Valéria Chein,Gerente,China,"R$ 46.159,00"
2015,Valmir Gerhad,Vendedor,Alemanha,"R$ 48.371,00"
2015,Vanessa Riveiro,Vendedor,Coreia do Sul,"R$ 28.751,00"
2015,Venan Bittencourt,Temporário,Rússia,"R$ 37.307,00"
2015,Verônica Catarino,Vendedor,Japão,"R$ 7.290,00"
2015,Vicente Giuntini,Vendedor,Países Baixos,"R$ 22.618,00"
2015,Victor Medina,Temporário,Indonésia,"R$ 3.546,00"
2015,Victória Ciriaco,Surpevisor,Rússia,"R$ 31.171,00"
2015,Victoria Elehep,Gerente,França,"R$ 48.743,00"
2015,Vinícius Lucio,Temporário,China,"R$ 36.892,00"
2015,Vinicius Sartorio,Vendedor,Arábia Saudita,"R$ 38.968,00"
2015,Vito Strauss,Gerente,Países Baixos,"R$ 43.348,00"
2015,Vitor Homem,Gerente,Reino Unido,"R$ 17.989,00"
2015,Vitoria Afonso,Vendedor,Itália,"R$ 33.498,00"
2015,Vitória Lencastre,Gerente,Reino Unido,"R$ 25.818,00"
2015,Vittorio Crespo,Gerente,Estados Unidos,"R$ 11.875,00"
2015,Vívian Galera,Gerente,Estados Unidos,"R$ 32.647,00"
2015,Vivian Indio,Vendedor,Estados Unidos,"R$ 4.401,00"
2015,Viviane Esquenazi,Gerente,Reino Unido,"R$ 11.156,00"
2015,Vivianne Terra,Temporário,Itália,"R$ 8.912,00"
2015,Vladimir Novellino,Gerente,Brasil,"R$ 32.382,00"
2015,Wagner Castello,Gerente,Países Baixos,"R$ 36.272,00"
2015,Walace Rotsztejn,Temporário,Itália,"R$ 5.029,00"
2015,Walmyr Temporal,Vendedor,Austrália,"R$ 9.996,00"
2015,Walter Neiva,Gerente,Arábia Saudita,"R$ 27.148,00"
2015,Wellington Provenzano,Temporário,Austrália,"R$ 42.263,00"
2015,Wen Leite,Gerente,Turquia,"R$ 15.444,00"
2015,Wendel Naveiro,Vendedor,China,"R$ 21.587,00"
2015,Wendela Peluso,Surpevisor,Espanha,"R$ 36.782,00"
2015,Wesley Lemos,Surpevisor,Itália,"R$ 36.087,00"
2015,William Meireles,Vendedor,Indonésia,"R$ 13.644,00"
2015,Willian Spata,Temporário,Estados Unidos,"R$ 20.161,00"
2015,Wilson Narduche,Surpevisor,Índia,"R$ 18.987,00"
2015,Yago Strino,Gerente,Reino Unido,"R$ 26.576,00"
2015,Yan Zaltman,Temporário,Itália,"R$ 47.348,00"
2015,Yasmim Paciencia,Temporário,França,"R$ 38.415,00"
2015,Yasmin Bartholo,Gerente,Turquia,"R$ 24.950,00"
2015,Yasmine Cantalice,Surpevisor,França,"R$ 30.564,00"
2015,Yasmini Friaes,Temporário,Países Baixos,"R$ 49.674,00"
2015,Yasser Altoé,Vendedor,Austrália,"R$ 5.360,00"
2015,Ylana Iane,Vendedor,Coreia do Sul,"R$ 10.313,00"
2015,Yohana Victoria,Temporário,Rússia,"R$ 45.559,00"
2015,Yohanan Milani,Vendedor,Indonésia,"R$ 19.243,00"
2015,Ysabella Malavolti,Temporário,México,"R$ 44.999,00"
2015,Yuri Barbalho,Temporário,Reino Unido,"R$ 15.896,00"
2015,Yuske Gusmão,Temporário,Arábia Saudita,"R$ 49.202,00"
2015,Yve Thome,Vendedor,Indonésia,"R$ 16.585,00"
2015,Zilma Barbolo,Gerente,China,"R$ 6.586,00"
2016,Adailton Sayuri,Surpevisor,Japão,"R$ 15.076,60"
2016,Adelino Pataro,Gerente,Turquia,"R$ 18.164,30"
2016,Adrian Limoeiro,Vendedor,México,"R$ 17.768,30"
2016,Adriana Karla,Vendedor,Índia,"R$ 6.862,90"
2016,Adriane Segadilha,Gerente,Países Baixos,"R$ 26.844,40"
2016,Adriano Taylor,Gerente,Rússia,"R$ 26.436,30"
2016,Adrielle Fiaes,Temporário,Estados Unidos,"R$ 47.742,20"
2016,Adrizia Boy,Vendedor,Itália,"R$ 15.855,40"
2016,Agnes Lana,Temporário,Reino Unido,"R$ 3.950,10"
2016,Ailton França,Gerente,Coreia do Sul,"R$ 48.227,30"
2016,Alan Colacino,Surpevisor,China,"R$ 14.566,20"
2016,Alana Hugo,Gerente,Itália,"R$ 7.852,90"
2016,Alberto Moniz,Temporário,Coreia do Sul,"R$ 29.107,10"
2016,Alecsander Kohn,Surpevisor,Estados Unidos,"R$ 6.058,80"
2016,Alecssander Pedroso,Vendedor,Alemanha,"R$ 22.903,10"
2016,Aledio Marculino,Gerente,México,"R$ 28.472,40"
2016,Alessandra Barboza,Vendedor,Arábia Saudita,"R$ 9.260,90"
2016,Alessandro Akerman,Temporário,México,"R$ 11.468,60"
2016,Alex Faller,Surpevisor,Japão,"R$ 54.315,80"
2016,Alexandra Greco,Temporário,Rússia,"R$ 16.495,60"
2016,Alexandre Sobral,Surpevisor,França,"R$ 20.399,50"
2016,Alexia Monteiro,Surpevisor,Austrália,"R$ 32.728,30"
2016,Alexsandro Antonio,Gerente,Índia,"R$ 26.162,40"
2016,Alfredo Lazera,Gerente,Índia,"R$ 32.447,80"
2016,Alice Lara,Surpevisor,Indonésia,"R$ 4.195,40"
2016,Aline Feliciano,Surpevisor,Espanha,"R$ 34.070,30"
2016,Allan Evelyn,Temporário,Estados Unidos,"R$ 16.030,30"
2016,Alon Zamith,Vendedor,Turquia,"R$ 5.143,60"
2016,Álvaro Barrocas,Surpevisor,Brasil,"R$ 23.826,00"
2016,Alvaro Sousa,Gerente,Japão,"R$ 9.704,20"
2016,Amanda Zahar,Vendedor,Brasil,"R$ 37.241,60"
2016,Ana Gil,Gerente,Espanha,"R$ 5.618,80"
2016,Ananda Hermes,Temporário,Alemanha,"R$ 33.820,60"
2016,Anderson Amarante,Vendedor,Estados Unidos,"R$ 21.071,60"
2016,Andre Kendra,Surpevisor,França,"R$ 6.534,00"
2016,André Vejarano,Temporário,Indonésia,"R$ 4.500,10"
2016,Andréia Cavalca,Surpevisor,Rússia,"R$ 32.799,80"
2016,Andreia Henriques,Gerente,Turquia,"R$ 43.237,70"
2016,Andressa Rente,Gerente,Alemanha,"R$ 21.776,70"
2016,Andrew Takioche,Surpevisor,França,"R$ 2.665,30"
2016,Andreza Arouca,Gerente,Canadá,"R$ 33.429,00"
2016,Ângelo Vilardo,Temporário,Brasil,"R$ 42.633,80"
2016,Angelo Zanoni,Vendedor,Alemanha,"R$ 15.759,70"
2016,Anízio Brasileiro,Surpevisor,Índia,"R$ 7.187,40"
2016,Anna Tarragó,Gerente,Canadá,"R$ 35.600,40"
2016,Antonia Gouvêa,Surpevisor,Itália,"R$ 21.512,70"
2016,Antônio Cuciniello,Surpevisor,Itália,"R$ 46.481,60"
2016,Antonio Portes,Surpevisor,Espanha,"R$ 9.293,90"
2016,Aparecida Soriano,Gerente,Rússia,"R$ 18.147,80"
2016,Ariel Campelo,Vendedor,Espanha,"R$ 46.724,70"
2016,Arnaldo Bueno,Surpevisor,Austrália,"R$ 2.953,50"
2016,Arnôr Araripe,Gerente,Itália,"R$ 6.018,10"
2016,Arthur Ottaiano,Vendedor,França,"R$ 13.172,50"
2016,Artur Borowicz,Vendedor,Alemanha,"R$ 52.706,50"
2016,Ary Peters,Temporário,Japão,"R$ 29.113,70"
2016,Athos Gonzalez,Gerente,Espanha,"R$ 50.069,80"
2016,Átila Garcez,Gerente,Países Baixos,"R$ 52.390,80"
2016,Audir Avila,Temporário,Itália,"R$ 37.440,70"
2016,Bárbara Bottin,Temporário,Turquia,"R$ 44.231,00"
2016,Barbara Laís,Temporário,Espanha,"R$ 22.946,00"
2016,Beatris Ávila,Surpevisor,França,"R$ 30.070,70"
2016,Beatriz Casassanta,Temporário,Espanha,"R$ 19.135,60"
2016,Bernard Galdino,Vendedor,Turquia,"R$ 33.979,00"
2016,Bernardo Vaccariello,Temporário,França,"R$ 49.040,20"
2016,Betania Vinicius,Temporário,Coreia do Sul,"R$ 40.656,00"
2016,Bianca Revelles,Surpevisor,Indonésia,"R$ 46.191,20"
2016,Bibiana Mosqueira,Vendedor,Itália,"R$ 9.065,10"
2016,Brenda Martinusso,Gerente,França,"R$ 6.954,20"
2016,Brenno Liporace,Gerente,Turquia,"R$ 10.464,30"
2016,Breno Matheus,Vendedor,Austrália,"R$ 17.073,10"
2016,Bruna Lamosa,Temporário,Turquia,"R$ 32.965,90"
2016,Bruno Alberto,Surpevisor,Coreia do Sul,"R$ 44.435,60"
2016,Caio Belchot,Gerente,Itália,"R$ 22.383,90"
2016,Camila Corpas,Gerente,Itália,"R$ 44.049,50"
2016,Camilla Akio,Gerente,Arábia Saudita,"R$ 23.796,30"
2016,Camille Santana,Temporário,Turquia,"R$ 26.899,40"
2016,Carina Ferrer,Temporário,Espanha,"R$ 5.285,50"
2016,Carla Vítor,Vendedor,Estados Unidos,"R$ 11.173,80"
2016,Carlos Thaíssa,Surpevisor,França,"R$ 2.894,10"
2016,Carolina Lindmeyer,Temporário,Índia,"R$ 13.228,60"
2016,Caroline Tartaroni,Temporário,Coreia do Sul,"R$ 45.248,50"
2016,Carolini Arêas,Temporário,México,"R$ 23.651,10"
2016,Caroll Vita,Temporário,Canadá,"R$ 29.395,30"
2016,Cassandra Kirk,Gerente,Itália,"R$ 46.560,80"
2016,Cassia Neves,Surpevisor,Espanha,"R$ 44.634,70"
2016,Cassio Allevato,Gerente,Reino Unido,"R$ 46.739,00"
2016,Catarina Wajnberg,Gerente,Japão,"R$ 48.110,70"
2016,Cecília Corrêa,Vendedor,Reino Unido,"R$ 46.784,10"
2016,Célio Nobili,Surpevisor,Alemanha,"R$ 28.583,50"
2016,César Alvim,Surpevisor,França,"R$ 44.424,60"
2016,Cesar Miehrig,Gerente,Canadá,"R$ 20.363,20"
2016,Cézar Müller,Surpevisor,Alemanha,"R$ 20.417,10"
2016,Chan Gabriela,Temporário,China,"R$ 11.110,00"
2016,Chrislaine Arineli,Gerente,Itália,"R$ 51.569,10"
2016,Christian Mariano,Vendedor,Indonésia,"R$ 51.026,80"
2016,Christiana Madrid,Vendedor,China,"R$ 32.903,20"
2016,Christiane Voltes,Surpevisor,Austrália,"R$ 40.503,10"
2016,Christine Malvar,Temporário,Canadá,"R$ 10.912,00"
2016,Cícero Marcelino,Surpevisor,Estados Unidos,"R$ 12.270,50"
2016,Cinthia Ribas,Temporário,Coreia do Sul,"R$ 15.126,10"
2016,Ciro Helena,Vendedor,Coreia do Sul,"R$ 53.256,50"
2016,Clara Losso,Temporário,Arábia Saudita,"R$ 18.734,10"
2016,Clarissa Cotta,Vendedor,Países Baixos,"R$ 14.758,70"
2016,Cláudia Fontana,Surpevisor,Espanha,"R$ 16.627,60"
2016,Cláudio Regina,Surpevisor,Rússia,"R$ 39.622,00"
2016,Cleberson Ronfini,Temporário,Alemanha,"R$ 25.891,80"
2016,Cleo Gabrielen,Gerente,China,"R$ 15.892,80"
2016,Constantino Fragoso,Temporário,França,"R$ 21.831,70"
2016,Cristiane Raposo,Temporário,Japão,"R$ 52.245,60"
2016,Cristina Batista,Surpevisor,Austrália,"R$ 42.429,20"
2016,Cynthia El-Jaick,Surpevisor,México,"R$ 16.029,20"
2016,Daiana Menezes,Surpevisor,Brasil,"R$ 48.902,70"
2016,Dalvan Carneiro,Surpevisor,Índia,"R$ 49.673,80"
2016,Dandara Tanita,Temporário,Japão,"R$ 34.710,50"
2016,Daniel Lanssoni,Gerente,Canadá,"R$ 23.320,00"
2016,Daniela Cucco,Surpevisor,Reino Unido,"R$ 53.792,20"
2016,Daniele Arias,Surpevisor,Japão,"R$ 47.377,00"
2016,Daniella Peralva,Temporário,Brasil,"R$ 21.331,20"
2016,Danielle Eliza,Gerente,México,"R$ 46.388,10"
2016,Danilo Cinelli,Vendedor,Itália,"R$ 35.596,00"
2016,Davi Quemento,Gerente,México,"R$ 45.456,40"
2016,David Britz,Surpevisor,China,"R$ 38.511,00"
2016,Dayane Elzi,Vendedor,Reino Unido,"R$ 52.367,70"
2016,Dayna Dória,Gerente,Espanha,"R$ 23.934,90"
2016,Débora Haimenis,Surpevisor,Espanha,"R$ 24.546,50"
2016,Debora Madureira,Surpevisor,China,"R$ 31.439,10"
2016,Denilton Brasil,Vendedor,Indonésia,"R$ 25.584,90"
2016,Desirée Acquarone,Temporário,Coreia do Sul,"R$ 23.212,20"
2016,Deysiane Bezerra,Temporário,Países Baixos,"R$ 29.352,40"
2016,Diana Rebelo,Temporário,Coreia do Sul,"R$ 7.194,00"
2016,Diego Mazzi,Surpevisor,Alemanha,"R$ 23.026,30"
2016,Dilson Macedo,Vendedor,Canadá,"R$ 15.150,30"
2016,Diogo Grin,Temporário,Rússia,"R$ 33.233,20"
2016,Domenik Aline,Surpevisor,México,"R$ 40.576,80"
2016,Douglas Rebouças,Surpevisor,México,"R$ 31.238,90"
2016,Drielly Cassabian,Temporário,França,"R$ 46.638,90"
2016,Dykson Caffaro,Gerente,Canadá,"R$ 25.991,90"
2016,Ébio Leandro,Temporário,China,"R$ 29.992,60"
2016,Edgard Luis,Gerente,Reino Unido,"R$ 3.456,20"
2016,Edjailma Tsuyoshi,Temporário,Turquia,"R$ 42.477,60"
2016,Edson Vilhena,Temporário,México,"R$ 17.685,80"
2016,Eduarda Ferrato,Surpevisor,Arábia Saudita,"R$ 6.223,80"
2016,Eduardo Iago,Vendedor,França,"R$ 52.544,80"
2016,Elaine Rochlin,Gerente,Brasil,"R$ 2.707,10"
2016,Elana Vilas,Surpevisor,França,"R$ 17.851,90"
2016,Elena Consorte,Surpevisor,Países Baixos,"R$ 2.906,20"
2016,Eliane Beznos,Temporário,Países Baixos,"R$ 11.656,70"
2016,Elida Huon,Vendedor,Arábia Saudita,"R$ 20.304,90"
2016,Elio Silveira,Temporário,Japão,"R$ 52.965,00"
2016,Elisa Rita,Vendedor,Rússia,"R$ 35.862,20"
2016,Elizeu Junqueira,Gerente,Turquia,"R$ 36.612,40"
2016,Elvis Magno,Gerente,Estados Unidos,"R$ 20.038,70"
2016,Emanuella Marinho,Temporário,Japão,"R$ 41.224,70"
2016,Emilaine Alencar,Vendedor,Canadá,"R$ 19.006,90"
2016,Emmanuel Marcolini,Temporário,Itália,"R$ 37.856,50"
2016,Enrico Liz,Surpevisor,França,"R$ 32.111,20"
2016,Enrique José,Surpevisor,Turquia,"R$ 18.991,50"
2016,Eric Pastore,Gerente,Japão,"R$ 45.265,00"
2016,Érica César,Vendedor,Países Baixos,"R$ 52.932,00"
2016,Erick Bozi,Gerente,Indonésia,"R$ 7.100,50"
2016,Ericka Villar,Surpevisor,China,"R$ 25.582,70"
2016,Érico Goes,Vendedor,Itália,"R$ 34.021,90"
2016,Erik Menaged,Temporário,China,"R$ 42.819,70"
2016,Eriko Arslanian,Gerente,Brasil,"R$ 16.677,10"
2016,Ester Bachini,Temporário,Rússia,"R$ 3.633,30"
2016,Etiene Centurione,Temporário,Turquia,"R$ 36.778,50"
2016,Eugênio Berni,Vendedor,Estados Unidos,"R$ 23.839,20"
2016,Evelyn Rosario,Temporário,França,"R$ 9.186,10"
